product_id,product_reorder_rate
151,0.0
152,0.18181818181818182
153,0.13636363636363635
154,0.4666666666666667
155,0.1694915254237288
156,0.5603864734299517
157,0.24074074074074073
158,0.6464088397790055
159,0.19672131147540983
160,0.2254722730042657
161,0.2
162,0.6918072779020126
163,0.0
164,0.125
165,0.4058078927773641
166,0.0
167,0.3076923076923077
168,0.3888888888888889
169,0.5412892914224827
170,0.0
171,0.25
172,0.7319587628865979
173,0.2857142857142857
174,0.3333333333333333
175,0.16666666666666666
176,0.5966850828729282
177,0.6830601092896175
178,0.5853658536585366
179,0.4931506849315068
180,0.34375
181,0.36585365853658536
182,0.0
183,0.2857142857142857
184,0.46923076923076923
185,0.48
186,0.39070567986230637
187,0.5353159851301115
188,0.6888888888888889
189,0.4482758620689655
190,0.35064935064935066
191,0.3333333333333333
192,0.14285714285714285
193,0.3
194,0.6924778761061947
195,0.75
196,0.7764801207007348
197,0.3333333333333333
198,0.32558139534883723
199,0.2209737827715356
200,0.0
201,0.29411764705882354
202,0.15384615384615385
203,0.1935483870967742
204,0.47414317582640436
205,0.6506024096385542
206,0.46195652173913043
207,0.5206124852767963
208,0.5185185185185185
209,0.3375
210,0.5973198594024605
211,0.53315649867374
212,0.5429864253393665
213,0.5045045045045045
214,0.23529411764705882
215,0.26345609065155806
216,0.4601449275362319
217,0.5528455284552846
218,0.3333333333333333
219,0.40865384615384615
220,0.14285714285714285
221,0.5106382978723404
222,0.5714285714285714
223,0.7520661157024794
224,0.0
225,0.0
226,0.4218040233614536
227,0.0
228,0.5879332477535302
229,0.20481927710843373
230,0.6190476190476191
231,0.3076923076923077
232,0.5362318840579711
233,0.45132743362831856
234,0.4810126582278481
235,0.32142857142857145
236,0.14285714285714285
237,0.54
238,0.38461538461538464
239,0.48404255319148937
240,0.3225806451612903
241,0.5869565217391305
242,0.6884057971014492
243,0.40625
244,0.2926829268292683
245,0.3888888888888889
246,0.2542372881355932
247,0.19298245614035087
248,0.4002511379689217
249,0.4
250,0.35714285714285715
251,0.4166666666666667
252,0.0
253,0.49056603773584906
254,0.07936507936507936
255,0.16981132075471697
256,0.47570332480818417
257,0.8181818181818182
258,0.5110673880964093
259,0.0
260,0.6351882845188285
261,0.507410021171489
262,0.33519553072625696
263,0.040697674418604654
264,0.6727272727272727
265,0.14285714285714285
266,0.7864077669902912
267,0.5493827160493827
268,0.16666666666666666
269,0.125
270,0.29411764705882354
271,0.3548387096774194
272,0.21428571428571427
273,0.6122448979591837
274,0.29297052154195014
275,0.16783216783216784
276,0.37571312143439284
277,0.6947645702996378
278,0.24526198439241917
279,0.35051546391752575
280,0.3591905564924115
281,0.3556701030927835
282,0.5
283,0.4693069306930693
284,0.4885057471264368
285,0.358974358974359
286,0.2548076923076923
287,0.7055037013196009
288,0.6351351351351351
289,0.16666666666666666
290,0.5061728395061729
291,0.2
292,0.27586206896551724
293,0.6284153005464481
294,0.5374015748031497
295,0.20408163265306123
296,0.4
297,0.14285714285714285
298,0.5813953488372093
299,0.0
300,0.2035623409669211
301,0.4117647058823529
302,0.3
303,0.07692307692307693
304,0.3883495145631068
305,0.2850877192982456
306,0.29545454545454547
307,0.3705179282868526
308,0.1111111111111111
309,0.4
310,0.6310063463281959
311,0.5569897710667316
312,0.2
313,0.125
314,0.0
315,0.21428571428571427
316,0.17142857142857143
317,0.6351351351351351
318,0.07142857142857142
319,0.5223880597014925
320,0.0
321,0.22727272727272727
322,0.526813880126183
323,0.041666666666666664
324,0.3076923076923077
325,0.6141304347826086
326,0.22448979591836735
327,0.5146853146853146
328,0.14285714285714285
329,0.7985639433339802
330,0.2617960426179604
331,0.15384615384615385
332,0.40816326530612246
333,0.24615384615384617
334,0.5431654676258992
335,0.7305699481865285
336,0.7307692307692307
337,0.15625
338,0.29411764705882354
339,0.5863874345549738
340,0.6115992970123023
341,0.2222222222222222
342,0.512396694214876
343,0.6176100628930817
344,0.0
345,0.3333333333333333
346,0.0
347,0.6345381526104418
348,0.4117647058823529
349,0.0738255033557047
350,0.5861423220973783
351,0.3244274809160305
352,0.532258064516129
353,0.5727272727272728
354,0.28955223880597014
355,0.30612244897959184
356,0.6785714285714286
357,0.0
358,0.35668789808917195
359,0.4032258064516129
360,0.5741626794258373
361,0.0
362,0.2413793103448276
363,0.20967741935483872
364,0.4117647058823529
365,0.583397190293742
366,0.18421052631578946
367,0.35555555555555557
368,0.16071428571428573
369,0.0
370,0.0
371,0.0
372,0.16326530612244897
373,0.45901639344262296
374,0.625
375,0.2871287128712871
376,0.23684210526315788
377,0.7430555555555556
378,0.39746835443037976
379,0.16666666666666666
380,0.3058823529411765
381,0.42424242424242425
382,0.5714285714285714
383,0.45695364238410596
384,0.2
385,0.4805194805194805
386,0.4722222222222222
387,0.46938775510204084
388,0.20876288659793815
389,0.5660936573799644
390,0.2
391,0.21978021978021978
392,0.375
393,0.28
394,0.0
395,0.034482758620689655
396,0.5
397,0.3124134748500231
398,0.17647058823529413
399,0.6086956521739131
400,0.6041666666666666
401,0.29012345679012347
402,0.39655172413793105
403,0.5198019801980198
404,0.18518518518518517
405,0.5511006289308176
406,0.6140350877192983
407,0.2857142857142857
408,0.10526315789473684
409,0.0
410,0.0
411,0.13333333333333333
412,0.1111111111111111
413,0.2857142857142857
414,0.7058823529411765
415,0.6726190476190477
416,0.41935483870967744
417,0.25
418,0.29896907216494845
419,0.5794392523364486
420,0.6470588235294118
421,0.3465909090909091
422,0.2727272727272727
423,0.3333333333333333
424,0.3409752547307133
425,0.6
426,0.639344262295082
427,0.26991150442477874
428,0.3767441860465116
429,0.3524888709024686
430,0.2222222222222222
431,0.2857142857142857
432,0.7286891870050105
433,0.4146341463414634
434,0.34285714285714286
435,0.4605263157894737
436,0.46015317739598427
437,0.5
438,0.5
439,0.3
440,0.0
441,0.0
442,0.7083333333333334
443,0.45609065155807366
444,0.6039603960396039
445,0.6065573770491803
446,0.7588495575221239
447,0.14814814814814814
448,0.5
449,0.5461689587426326
450,0.0
451,0.2222222222222222
452,0.0
453,0.62
454,0.0
455,0.3540445486518171
456,0.3308270676691729
457,0.5491679273827534
458,0.1875
459,0.6455696202531646
460,0.0
461,0.0
462,0.17777777777777778
463,0.125
464,0.2
465,0.625
466,0.42574257425742573
467,0.37362637362637363
468,0.48936170212765956
469,0.3645833333333333
470,0.48
471,0.5652173913043478
472,0.21739130434782608
473,0.0
474,0.0
475,0.3333333333333333
476,0.25
477,0.46153846153846156
478,0.31683168316831684
479,0.5416666666666666
480,0.4133811230585424
481,0.15496688741721854
482,0.39285714285714285
483,0.375
484,0.5638297872340425
485,0.5
486,0.551764025448236
487,0.0
488,0.6761904761904762
489,0.26666666666666666
490,0.08333333333333333
491,0.18181818181818182
492,0.8
493,0.6111111111111112
494,0.3333333333333333
495,0.24888888888888888
496,0.3783783783783784
497,0.25
498,0.263681592039801
499,0.20833333333333334
500,0.17853107344632768
501,0.7
502,0.5968688845401174
503,0.3382352941176471
504,0.0
505,0.46153846153846156
506,0.18421052631578946
507,0.3076923076923077
508,0.569620253164557
509,0.29411764705882354
510,0.125
511,0.0
512,0.671280276816609
513,0.17391304347826086
514,0.04411764705882353
515,0.6870748299319728
516,0.54759967453214
517,0.545016077170418
518,0.4017857142857143
519,0.6789087093389297
520,0.22727272727272727
521,0.25
522,0.3284671532846715
523,0.1527777777777778
524,0.5111111111111111
525,0.1111111111111111
526,0.0
527,0.23076923076923078
528,0.5333333333333333
529,0.07142857142857142
530,0.6779661016949152
531,0.5416666666666666
532,0.6470588235294118
533,0.0
534,0.5
535,0.21052631578947367
536,0.5389221556886228
537,0.5
538,0.25
539,0.38095238095238093
540,0.2222222222222222
541,0.2102803738317757
542,0.25
543,0.6296296296296297
544,0.5133689839572193
545,0.038461538461538464
546,0.37559808612440193
547,0.14285714285714285
548,0.5102040816326531
549,0.3684210526315789
550,0.4358974358974359
551,0.6666666666666666
552,0.31215469613259667
553,0.5384615384615384
554,0.7266355140186916
555,0.2727272727272727
556,0.2
557,0.4444444444444444
558,0.3275862068965517
559,0.21428571428571427
560,0.4482758620689655
561,0.3333333333333333
562,0.0
563,0.24468085106382978
564,0.375
565,0.1956521739130435
566,0.5046728971962616
567,0.4262295081967213
568,0.109375
569,0.14285714285714285
570,0.5
571,0.5692307692307692
572,0.041666666666666664
573,0.25
574,0.0
575,0.2694300518134715
576,0.125
577,0.16312056737588654
578,0.09032258064516129
579,0.29411764705882354
580,0.14285714285714285
581,0.5254639940608761
582,0.4523809523809524
583,0.14285714285714285
584,0.6304347826086957
585,0.4444444444444444
586,0.3387096774193548
587,0.1111111111111111
588,0.573170731707317
589,0.7037037037037037
590,0.45098039215686275
591,0.45454545454545453
592,0.5918367346938775
593,0.35784313725490197
594,0.5238678090575275
595,0.7746478873239436
596,0.25
597,0.5909090909090909
598,0.35398230088495575
599,0.2222222222222222
600,0.51
601,0.189873417721519
602,0.3333333333333333
603,0.0
604,0.2727272727272727
605,0.4781587599812118
606,0.29464285714285715
607,0.2807017543859649
608,0.4782608695652174
609,0.3333333333333333
610,0.48148148148148145
611,0.6278528178854215
612,0.34285714285714286
613,0.2608695652173913
614,0.3543307086614173
615,0.524390243902439
616,0.3888888888888889
617,0.5281173594132029
618,0.0
619,0.42857142857142855
620,0.4
621,0.0
622,0.5494505494505495
623,0.48148148148148145
624,0.11538461538461539
625,0.47653429602888087
626,0.5498489425981873
627,0.375
628,0.15384615384615385
629,0.46296296296296297
630,0.4669421487603306
631,0.5850340136054422
632,0.22448979591836735
633,0.4649859943977591
634,0.4036697247706422
635,0.5476190476190477
636,0.10344827586206896
637,0.25609756097560976
638,0.3076923076923077
639,0.1111111111111111
640,0.38308457711442784
641,0.4583333333333333
642,0.572463768115942
643,0.42857142857142855
644,0.48957464553794827
645,0.3945578231292517
646,0.5609756097560976
647,0.2857142857142857
648,0.36049723756906077
649,0.6295379537953796
650,0.35964912280701755
651,0.5978051213834387
652,0.3333333333333333
653,0.7257142857142858
654,0.4
655,0.2903225806451613
656,0.0
657,0.3
658,0.7906976744186046
659,0.6061776061776062
660,0.42857142857142855
661,0.5882352941176471
662,0.32
663,0.40311004784689
664,0.2802197802197802
665,0.18181818181818182
666,0.772972972972973
667,0.23529411764705882
668,0.6585365853658537
669,0.4896373056994819
670,0.5806451612903226
671,0.3283333333333333
672,0.0
673,0.29201101928374656
674,0.5
675,0.68
676,0.2222222222222222
677,0.6944444444444444
678,0.25
679,0.5
680,0.39622641509433965
681,0.25
682,0.32051282051282054
683,0.30939226519337015
684,0.2
685,0.40540540540540543
686,0.0
687,0.14285714285714285
688,0.3
689,0.16
690,0.37037037037037035
691,0.6299587432561091
692,0.3888888888888889
693,0.6111111111111112
694,0.3875
695,0.7360703812316716
696,0.2
697,0.46296296296296297
698,0.15789473684210525
699,0.5934579439252337
700,0.8928571428571429
701,0.0
702,0.4948453608247423
703,0.5385572139303483
704,0.1
705,0.45346062052505964
706,0.08333333333333333
707,0.3333333333333333
708,0.23076923076923078
709,0.5172413793103449
710,0.4
711,0.1415929203539823
712,0.6359875904860393
713,0.08823529411764706
714,0.6201550387596899
715,0.0
716,0.5208333333333334
717,0.36363636363636365
718,0.2
719,0.0
720,0.3333333333333333
721,0.0
722,0.6082317073170732
723,0.3909348441926346
724,0.21568627450980393
725,0.037037037037037035
726,0.5071090047393365
727,0.37209302325581395
728,0.42857142857142855
729,0.391304347826087
730,0.2882882882882883
731,0.43478260869565216
732,0.2571428571428571
733,0.5
734,0.27906976744186046
735,0.5547945205479452
736,0.6111111111111112
737,0.35609756097560974
738,0.6271186440677966
739,0.34782608695652173
740,0.3936651583710407
741,0.6
742,0.341645885286783
743,0.6151645207439199
744,0.5078864353312302
745,0.4444444444444444
746,0.21428571428571427
747,0.38113207547169814
748,0.46153846153846156
749,0.7586206896551724
750,0.42857142857142855
751,0.08333333333333333
752,0.09090909090909091
753,0.22950819672131148
754,0.14285714285714285
755,0.5324675324675324
756,0.6492146596858639
757,0.4444444444444444
758,0.5948275862068966
759,0.21428571428571427
760,0.33726067746686306
761,0.5
762,0.5789473684210527
763,0.34
764,0.5
765,0.3103448275862069
766,0.43123543123543123
767,0.1
768,0.3621621621621622
769,0.5850860420650096
770,0.16666666666666666
771,0.37055837563451777
772,0.14285714285714285
773,0.0
774,0.1111111111111111
775,0.4379746835443038
776,0.3333333333333333
777,0.6642335766423357
778,0.5445544554455446
779,0.6230366492146597
780,0.7852664576802508
781,0.6731924093202017
782,0.44280442804428044
783,0.0
784,0.2862903225806452
785,0.0
786,0.2222222222222222
787,0.4
788,0.6709470304975923
789,0.5102040816326531
790,0.4805405405405405
791,0.375
792,0.41025641025641024
793,0.5
794,0.32718327183271834
795,0.6823529411764706
796,0.23529411764705882
797,0.46153846153846156
798,0.037037037037037035
799,0.2222222222222222
800,0.1
801,0.16129032258064516
802,0.8518518518518519
803,0.0
804,0.0
805,0.25925925925925924
806,0.47674418604651164
807,0.5333333333333333
808,0.16666666666666666
809,0.6344605475040258
810,0.3052057094878254
811,0.0
812,0.5093701197293077
813,0.15384615384615385
814,0.4444444444444444
815,0.6666666666666666
816,0.07339449541284404
817,0.5454545454545454
818,0.7272727272727273
819,0.11538461538461539
820,0.5620967741935484
821,0.05555555555555555
822,0.14285714285714285
823,0.3853503184713376
824,0.08333333333333333
825,0.0
826,0.2222222222222222
827,0.25
828,0.2302158273381295
829,0.26666666666666666
830,0.0
831,0.2647058823529412
832,0.6666666666666666
833,0.08333333333333333
834,0.7142857142857143
835,0.5
836,0.6134453781512605
837,0.45136186770428016
838,0.2727272727272727
839,0.7636363636363637
840,0.3333333333333333
841,0.42857142857142855
842,0.3
843,0.3333333333333333
844,0.43661971830985913
845,0.17886178861788618
846,0.25
847,0.06666666666666667
848,0.47368421052631576
849,0.4411764705882353
850,0.4787234042553192
851,0.0
852,0.6124721603563474
853,0.40568475452196384
854,0.16352201257861634
855,0.5294117647058824
856,0.375
857,0.49575551782682514
858,0.5333333333333333
859,0.46991210277214335
860,0.045454545454545456
861,0.2
862,0.2222222222222222
863,0.336322869955157
864,0.0
865,0.17333333333333334
866,0.5507246376811594
867,0.1111111111111111
868,0.0
869,0.4125
870,0.4117647058823529
871,0.0
872,0.696551724137931
873,0.6984924623115578
874,0.30833333333333335
875,0.6037735849056604
876,0.16666666666666666
877,0.7832764505119454
878,0.310935441370224
879,0.4485981308411215
880,0.31671554252199413
881,0.2921686746987952
882,0.0
883,0.7657657657657657
884,0.08682634730538923
885,0.5172413793103449
886,0.5
887,0.0
888,0.24705882352941178
889,0.6748768472906403
890,0.47588307496476795
891,0.3333333333333333
892,0.7846153846153846
893,0.07692307692307693
894,0.62
895,0.7826336975273146
896,0.08695652173913043
897,0.0
898,0.26582278481012656
899,0.46551724137931033
900,0.4264705882352941
901,0.4
902,0.0
903,0.46710526315789475
904,0.7642276422764228
905,0.0
906,0.43478260869565216
907,0.5545679012345679
908,0.2542372881355932
909,0.14285714285714285
910,0.5714285714285714
911,0.6625
912,0.4666666666666667
913,0.15492957746478872
914,0.05714285714285714
915,0.0
916,0.6363636363636364
917,0.1590909090909091
918,0.29577464788732394
919,0.631578947368421
920,0.6198923028191321
921,0.36477987421383645
922,0.1111111111111111
923,0.16666666666666666
924,0.375
925,0.24770642201834864
926,0.398576512455516
927,0.4956217162872154
928,0.4694708276797829
929,0.3409090909090909
930,0.5561224489795918
931,0.0
932,0.587737843551797
933,0.582089552238806
934,0.5769230769230769
935,0.5331010452961672
936,0.0
937,0.46547314578005117
938,0.2246376811594203
939,0.48294930875576036
940,0.38305084745762713
941,0.5237420269312544
942,0.0
943,0.2857142857142857
944,0.0
945,0.5794871794871795
946,0.3333333333333333
947,0.0
948,0.08695652173913043
949,0.13157894736842105
950,0.0
951,0.1724137931034483
952,0.17774936061381075
953,0.40625
954,0.375
955,0.4365482233502538
956,0.06666666666666667
957,0.1111111111111111
958,0.04411764705882353
959,0.4600760456273764
960,0.390625
961,0.4863157894736842
962,0.23943661971830985
963,0.32142857142857145
964,0.0
965,0.0
966,0.23684210526315788
967,0.5301587301587302
968,0.2857142857142857
969,0.3469945355191257
970,0.47368421052631576
971,0.17647058823529413
972,0.3802469135802469
973,0.0
974,0.16666666666666666
975,0.33181818181818185
976,0.2923076923076923
977,0.2695035460992908
978,0.46808510638297873
979,0.6881720430107527
980,0.235
981,0.38596491228070173
982,0.36764705882352944
983,0.14285714285714285
984,0.075
985,0.5818181818181818
986,0.1875
987,0.34782608695652173
988,0.4
989,0.6818181818181818
990,0.3956442831215971
991,0.43478260869565216
992,0.1875
993,0.06666666666666667
994,0.4081272084805654
995,0.5684931506849316
996,0.5059523809523809
997,0.5510204081632653
998,0.45454545454545453
999,0.32764505119453924
1000,0.40804597701149425
1001,0.475
1002,0.0
1003,0.45773524720893144
1004,0.2872340425531915
1005,0.4406047516198704
1006,0.5226971064507566
1007,0.3695652173913043
1008,0.3783783783783784
1009,0.16666666666666666
1010,0.14285714285714285
1011,0.2857142857142857
1012,0.5398230088495575
1013,0.3333333333333333
1014,0.0
1015,0.32857142857142857
1016,0.10869565217391304
1017,0.6305244549204478
1018,0.5
1019,0.25
1020,0.5
1021,0.10344827586206896
1022,0.2889733840304182
1023,0.32
1024,0.38596491228070173
1025,0.5073763621123218
1026,0.0
1027,0.35344827586206895
1028,0.6774193548387096
1029,0.4
1030,0.2
1031,0.3333333333333333
1032,0.43661971830985913
1033,0.7222222222222222
1034,0.20481927710843373
1035,0.44880174291938996
1036,0.25
1037,0.37209302325581395
1038,0.2727272727272727
1039,0.5595344673231871
1040,0.42857142857142855
1041,0.7045454545454546
1042,0.25
1043,0.16666666666666666
1044,0.3
1045,0.2857142857142857
1046,0.34615384615384615
1047,0.3333333333333333
1048,0.6903765690376569
1049,0.4358974358974359
1050,0.3076923076923077
1051,0.18181818181818182
1052,0.23076923076923078
1053,0.25
1054,0.2222222222222222
1055,0.07142857142857142
1056,0.6296296296296297
1057,0.3988549618320611
1058,0.30952380952380953
1059,0.27450980392156865
1060,0.5882352941176471
1061,0.0
1062,0.5502958579881657
1063,0.5323343848580442
1064,0.5
1065,0.4744525547445255
1066,0.0
1067,0.43870967741935485
1068,0.3673469387755102
1069,0.7658031088082902
1070,0.6363636363636364
1071,0.6090534979423868
1072,0.0
1073,0.5590062111801242
1074,0.5797101449275363
1075,0.3333333333333333
1076,0.5363357215967247
1077,0.08
1078,0.64
1079,0.2911392405063291
1080,0.5262096774193549
1081,0.25
1082,0.3
1083,0.7049180327868853
1084,0.5213675213675214
1085,0.14285714285714285
1086,0.45062429057888764
1087,0.4940898345153664
1088,0.36363636363636365
1089,0.5714285714285714
1090,0.4951742627345844
1091,0.18181818181818182
1092,0.09090909090909091
1093,0.3333333333333333
1094,0.7429467084639498
1095,0.375
1096,0.7359375
1097,0.3617021276595745
1098,0.8
1099,0.5150579150579151
1100,0.5648535564853556
1101,0.42857142857142855
1102,0.0
1103,0.7389949357226334
1104,0.7089898053753475
1105,0.4594594594594595
1106,0.4832904884318766
1107,0.18181818181818182
1108,0.29333333333333333
1109,0.20408163265306123
1110,0.3983739837398374
1111,0.6095238095238096
1112,0.7161290322580646
1113,0.0
1114,0.45454545454545453
1115,0.47767857142857145
1116,0.034482758620689655
1117,0.5321512081060016
1118,0.48518518518518516
1119,0.4142857142857143
1120,0.4495114006514658
1121,0.3939393939393939
1122,0.5234899328859061
1123,0.3
1124,0.13861386138613863
1125,0.09090909090909091
1126,0.4225352112676056
1127,0.0
1128,0.2972972972972973
1129,0.4878048780487805
1130,0.08333333333333333
1131,0.4857142857142857
1132,0.4865771812080537
1133,0.625
1134,0.7285531370038413
1135,0.06666666666666667
1136,0.25316455696202533
1137,0.14285714285714285
1138,0.3597560975609756
1139,0.47193347193347196
1140,0.5476190476190477
1141,0.41509433962264153
1142,0.19074074074074074
1143,0.48
1144,0.562962962962963
1145,0.25925925925925924
1146,0.2857142857142857
1147,0.0
1148,0.4034833091436865
1149,0.35
1150,0.4857142857142857
1151,0.2943722943722944
1152,0.0
1153,0.36363636363636365
1154,0.6011816838995568
1155,0.5116279069767442
1156,0.5294117647058824
1157,0.8312318137730359
1158,0.5615571501214758
1159,0.3840304182509506
1160,0.6599690880989181
1161,0.24489795918367346
1162,0.21052631578947367
1163,0.0
1164,0.2
1165,0.0
1166,0.5023474178403756
1167,0.47619047619047616
1168,0.43434343434343436
1169,0.6705882352941176
1170,0.38461538461538464
1171,0.15384615384615385
1172,0.6723549488054608
1173,0.0
1174,0.16666666666666666
1175,0.25
1176,0.39727582292849034
1177,0.27007299270072993
1178,0.09090909090909091
1179,0.6981981981981982
1180,0.2727272727272727
1181,0.5952243958573072
1182,0.2857142857142857
1183,0.4803921568627451
1184,0.043478260869565216
1185,0.6423982869379015
1186,0.348993288590604
1187,0.3162393162393162
1188,0.478125
1189,0.2972972972972973
1190,0.52
1191,0.5185185185185185
1192,0.17647058823529413
1193,0.6842105263157895
1194,0.7318631863186319
1195,0.6136363636363636
1196,0.3888888888888889
1197,0.5609756097560976
1198,0.21212121212121213
1199,0.6155202821869489
1200,0.3797814207650273
1201,0.25
1202,0.5827239488117002
1203,0.6064107342527022
1204,0.5549132947976878
1205,0.32786885245901637
1206,0.4909090909090909
1207,0.17857142857142858
1208,0.36328125
1209,0.0
1210,0.45077720207253885
1211,0.4818181818181818
1212,0.4895833333333333
1213,0.07042253521126761
1214,0.1411042944785276
1215,0.5989003242633583
1216,0.3772819472616633
1217,0.5150142993326978
1218,0.5294117647058824
1219,0.48663101604278075
1220,0.0
1221,0.0
1222,0.3103448275862069
1223,0.0
1224,0.08163265306122448
1225,0.36
1226,0.7241379310344828
1227,0.6610169491525424
1228,0.4562647754137116
1229,0.24
1230,0.5714285714285714
1231,0.34101382488479265
1232,0.6086956521739131
1233,0.22926829268292684
1234,0.7307359307359307
1235,0.6345679012345679
1236,0.7128712871287128
1237,0.0
1238,0.2631578947368421
1239,0.3076923076923077
1240,0.6523685192092503
1241,0.40480961923847697
1242,0.4645161290322581
1243,0.0
1244,0.5596120935539076
1245,0.25
1246,0.4588235294117647
1247,0.36134453781512604
1248,0.03333333333333333
1249,0.36666666666666664
1250,0.5480225988700564
1251,0.30434782608695654
1252,0.04
1253,0.39800995024875624
1254,0.375
1255,0.0
1256,0.2857142857142857
1257,0.4636363636363636
1258,0.2361111111111111
1259,0.0
1260,0.0
1261,0.3125
1262,0.4
1263,0.46492753623188404
1264,0.38461538461538464
1265,0.45454545454545453
1266,0.41025641025641024
1267,0.3933333333333333
1268,0.5102040816326531
1269,0.02608695652173913
1270,0.0
1271,0.16666666666666666
1272,0.625
1273,0.29577464788732394
1274,0.3888888888888889
1275,0.125
1276,0.43478260869565216
1277,0.1
1278,0.1875
1279,0.25
1280,0.0
1281,0.2578125
1282,0.436241610738255
1283,0.20689655172413793
1284,0.5251141552511416
1285,0.36363636363636365
1286,0.2
1287,0.2826086956521739
1288,0.3333333333333333
1289,0.20408163265306123
1290,0.2222222222222222
1291,0.0
1292,0.3
1293,0.5462184873949579
1294,0.20588235294117646
1295,0.128
1296,0.16666666666666666
1297,0.46153846153846156
1298,0.4375
1299,0.19487179487179487
1300,0.16666666666666666
1301,0.5871886120996441
1302,0.16666666666666666
1303,0.5652173913043478
1304,0.4
1305,0.25
1306,0.47346938775510206
1307,0.1111111111111111
1308,0.12074303405572756
1309,0.43478260869565216
1310,0.6363636363636364
1311,0.2185430463576159
1312,0.35185185185185186
1313,0.45439045183290705
1314,0.24
1315,0.4
1316,0.36363636363636365
1317,0.0
1318,0.3867924528301887
1319,0.4763636363636364
1320,0.6666666666666666
1321,0.47368421052631576
1322,0.31629392971246006
1323,0.6959896507115135
1324,0.18604651162790697
1325,0.2619047619047619
1326,0.49444444444444446
1327,0.6045977011494252
1328,0.6447368421052632
1329,0.30120481927710846
1330,0.3881720430107527
1331,0.3333333333333333
1332,0.5138888888888888
1333,0.5094339622641509
1334,0.2826086956521739
1335,0.5873634945397815
1336,0.3372093023255814
1337,0.7633196721311475
1338,0.4263959390862944
1339,0.2857142857142857
1340,0.3559322033898305
1341,0.2
1342,0.2727272727272727
1343,0.15789473684210525
1344,0.0
1345,0.375
1346,0.39751552795031053
1347,0.5915492957746479
1348,0.5
1349,0.4657534246575342
1350,0.25
1351,0.3150684931506849
1352,0.5697674418604651
1353,0.1
1354,0.5029673590504451
1355,0.0
1356,0.5758354755784062
1357,0.5
1358,0.29064039408866993
1359,0.11659034871433603
1360,0.4763572679509632
1361,0.45714285714285713
1362,0.0967741935483871
1363,0.0
1364,0.5893653516295025
1365,0.5305555555555556
1366,0.5922077922077922
1367,0.4473684210526316
1368,0.5798816568047337
1369,0.4296875
1370,0.18181818181818182
